Référence,Auteurs,anneecreation,titre,Date_acquisition,Entrée_base,Ecole_pays,Identifiant_Museofile,Nom_officiel_musée,genre,Sujet_représenté,Statut_juridique,Mode_acquisition_simplifié,Mode_acquisition,Ville,Région,latitude,Longitude,largeur,hauteur,techniques,support,genre_simplifie,image,image_Bool,datenaissance,anneenaissance,datemort,anneemort,nationalité,lieunaissance,lieumort,mouvement
11040000368,GRANDJEAN Edmond,1896,"La place Clichy, en 1896",1901,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"paysage (Paris, cadre urbain, fiacre, personnage)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,144,99,peinture à l'huile,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Edmond%20Grandjean%20-%20La%20place%20Clichy%2C%20en%201896%20-%20P431%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000369,MAREC Victor,1901,"Le Boulevard de la Villette, en face de la rue Vicq-d'Azir",1901,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"paysage (Paris, cadre urbain, cabane, rue)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,46,27,Non renseigné,Non renseigné,Non renseigné,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000371,TENRE Henry,1905,Le jardin du musée Carnavalet ; effet de neige,1905,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"paysage (Paris, hôtel, musée, personnage, jardin, neige, maison)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,175,130,peinture à l'huile,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Henry%20Tenr%C3%A9%20-%20Le%20jardin%20du%20mus%C3%A9e%20Carnavalet%20%2C%20effet%20de%20neige%20-%20P574%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,1864-01-01,1864,1926-01-01,1926,France,Paris,Paris,Non renseigné
11040000373,Anonyme,1530,L'Enfant prodigue chez les courtisanes,1896,2008,Flandres,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"scène biblique (Le fils prodigue, visite, prostituée, galanterie, repas, musique, flûte, luth, partition, intérieur)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,130,89,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Enfant%20prodigue%20chez%20les%20courtisanes.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000374,LALLEMANT Georges,1611,"Le prévôt des marchands et le bureau de la Ville de Paris, en 1611",1880,2008,,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"portrait collectif (homme, autel, prière, tableau : Assomption, statue : saint Denis de Paris, sainte Geneviève de Paris, armoiries);intérieur;église",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,248,200,peinture à l'huile,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/GeorgesLallemant%20Echevins1611.jpg,True,1575-01-01,1575,1636-01-01,1636,France,Nancy,Paris,Non renseigné
11040000376,Anonyme,1790,"Portrait de Georges Danton (1759-1794), orateur et homme politique.",1883,2008,,M1104,musée Carnavalet – histoire de Paris,portrait,"portrait (Danton Georges, homme, homme politique, en buste)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,66,78,Non renseigné,Non renseigné,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Anonyme%20-%20Portrait%20de%20Georges%20Danton%20%281759-1794%29%2C%20orateur%20et%20homme%20politique%20-%20P712%20-%20mus%C3%A9e%20Carnavalet.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000385,Anonyme,1852,"Fête du 10 mai 1852, au Champ-de-Mars ; départ du Prince-Président, après la bénédiction des drapeaux",1896,2008,,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"scène historique (Paris, cadre urbain, commémoration, officier, soldat, infanterie, cavalier)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,61,19,Non renseigné,Non renseigné,Non renseigné,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000386,BRUNETTI Paolo Antonio,1748,Personnages dans un décor d'architecture,1901,2008,,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"vue d'architecture;intérieur (palais : intérieur, galerie, colonne, femme, statue : allégorie)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,,,Non renseigné,Non renseigné,Non renseigné,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000389,NOEL Alexandre Jean,1793,L'Ile Louviers et la Pointe de l'île Saint-Louis,1913,2008,,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"paysage (Paris, Seine, île, femme, lessive, barque, pont)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,89,65,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre-Jean%20No%C3%ABl%20-%20L%27%C3%8Ele%20Louviers%20et%20la%20Pointe%20de%20l%27%C3%AEle%20Saint-Louis.jpg,True,1752-07-25,1752,1834-01-01,1834,France,Brie-Comte-Robert,Paris,Non renseigné
11040000390,DIDIER Jules,1871,"Départ de Léon Gambetta pour Tours sur le ballon l'""Armand-Barbès"", le 7 octobre 1870, à Montmartre",1914,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"scène historique (Gambetta Léon, départ, Paris, ballon à gaz, foule)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,400,250,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Didier%20-%20D%C3%A9part%20de%20L%C3%A9on%20Gambetta%20pour%20Tours%20sur%20le%20ballon%20l%27%22Armand-Barb%C3%A8s%22%2C%20le%207%20octobre%201870%2C%20%C3%A0%20Montmartre%20-%20P1225%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000391,DARGAUD Paul Joseph Victor,1880,L'Hôtel de Ville en reconstruction,1914,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"paysage;vue d'architecture (Paris, hôtel de ville, construction)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,102,86,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Paul-Joseph-Victor%20Dargaud%20-%20L%27H%C3%B4tel%20de%20Ville%20en%20reconstruction%20-%20P1238%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000394,GESLIN Jean-Charles,1878,Démolition de l'ancien Hôtel-Dieu ; les cagnards,,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"paysage;vue d'architecture (Paris, cadre urbain, hôtel-Dieu, démolition)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,133,93,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Charles%20Geslin%20-%20D%C3%A9molition%20de%20l%27ancien%20H%C3%B4tel-Dieu%20%2C%20les%20cagnards%20-%20P1360%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000396,ROBERT Hubert,1789,La Bastille dans les premiers jours de sa démolition,1929,2008,France,M1104,musée Carnavalet – histoire de Paris,peinture d'histoire,"scène historique (Paris, Révolution française, prison, démolition, fumée)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,135,96,peinture à l'huile,bois,Peinture d'histoire,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Bastille%20in%20the%20first%20days%20of%20its%20demolition%2C%20by%20Hubert%20Robert.jpg,True,1733-05-22,1733,1808-04-15,1808,France,Paris,Paris,préromantisme
11040000397,ROBERT Hubert,1793,"La Violation des caveaux des rois dans la basilique de Saint-Denis, en octobre 1793",1929,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"scène historique;vue d'architecture (Saint-Denis, basilique, tombeau, pillage)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,82,71,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20Robert%20-%20La%20Violation%20des%20caveaux%20des%20rois%20dans%20la%20basilique%20de%20Saint-Denis%2C%20en%20octobre%201793%20-%20P1477%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,1733-05-22,1733,1808-04-15,1808,France,Paris,Paris,préromantisme
11040000398,BOUHOT Etienne,1813,"Le Jardin et le palais des Tuileries, vus du quai d'Orsay",1930,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"paysage (vue panoramique, Paris, palais, parc, Seine, pont)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,92,54,peinture à l'huile,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89tienne%20Bouhot%20-%20Le%20Jardin%20et%20le%20palais%20des%20Tuileries%2C%20vus%20du%20quai%20d%27Orsay%20-%20P1503%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,1780-08-08,1780,1862-07-17,1862,France,Bard-lès-Époisses,Semur-en-Auxois,Non renseigné
11040000399,BERAUD Jean,1889,Le théâtre du Vaudeville,1931,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,"paysage (Paris, cadre urbain, théâtre, personnage)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,71,55,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%A9raud%20-%20Le%20th%C3%A9%C3%A2tre%20du%20Vaudeville%2C%201889.jpg,True,1849-01-12,1849,1935-10-04,1935,France,Saint-Pétersbourg,Paris,Non renseigné
11040000401,DARJOU Victor,1848,"L'Acteur Hugues Bouffé (1800-1888), représenté dans les costumes de ses principaux rôles, dans sa loge du théâtre des Variétés",1932,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,102,86,Non renseigné,Non renseigné,Non renseigné,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000403,PEZOUS Jean,1840,La Descente de la Courtille,,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,380,170,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Pezous-Courtille.jpg,True,1815-03-06,1815,1885-04-18,1885,France,Toulon,Paris,Non renseigné
11040000404,LEHMANN Henri dit,1839,Portrait de Franz Liszt,1942,2008,France,M1104,musée Carnavalet – histoire de Paris,portrait,"portrait (Liszt Franz, homme, compositeur, pianiste)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,125,152,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Liszt%20%28Lehmann%20portrait%29.jpg,True,1814-04-14,1814,1882-03-30,1882,"France, Allemagne",Kiel,Paris,Non renseigné
11040000405,COYPEL Noël,1681,"Les échevins parisiens quittent l'Hôtel de Ville pour se rendre à Notre-Dame assister au Te Deum, à l'occasion de la victoire de Seneffe (1674)",1945,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,62,45,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/No%C3%ABl%20Coypel%20-%20Les%20%C3%A9chevins%20parisiens%20quittent%20l%27H%C3%B4tel%20de%20Ville%20pour%20se%20rendre%20%C3%A0%20Notre-Dame%20assister%20au%20Te%20Deum%2C%20%C3%A0%20l%27occasion%20de%20la%20victoire%20de%20Seneffe%20%281674%29%20-%20P1706%20-%20mus%C3%A9e%20Carnavalet.jpg,True,1628-12-25,1628,1707-12-24,1707,France,Paris,Paris,Non renseigné
11040000407,STEVENS Alfred,1889,"Le Président Sadi Carnot entouré de personnalités de la IIIème République, devant l'Opéra",1947,2008,Belgique,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,239,440,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20pr%C3%A9sident%20Sadi%20Carnot%20entour%C3%A9%20de%20personnalit%C3%A9s%20de%20la%20III%C3%A8me%20R%C3%A9publique%20devant%20l%27Op%C3%A9ra%2C%20fragment%20du%20panorama%20sur%20l%27Histoire%20du%20si%C3%A8cle.jpg,True,1823-05-11,1823,1906-08-24,1906,Belgique,Bruxelles,Paris,réalisme
11040000408,BERAUD Jean,1880,La Soirée. Autour du piano,1944,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,53,61,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7oise%20Foliot%20-%20Jean%20B%C3%A9raud%20-%20La%20Soir%C3%A9e%2C%20autour%20du%20piano.jpg,True,1849-01-12,1849,1935-10-04,1935,France,Saint-Pétersbourg,Paris,Non renseigné
11040000409,BERAUD Jean,1889,La Pâtisserie Gloppe,1944,2008,France,M1104,musée Carnavalet – histoire de Paris,scène de genre,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,68,53,peinture à l'huile,bois,Scène de genre,http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%A9raud%20-%20La%20p%C3%A2tisserie%20Gloppe%2C%201889.jpg,True,1849-01-12,1849,1935-10-04,1935,France,Saint-Pétersbourg,Paris,Non renseigné
11040000410,BERAUD Jean,1889,Les coulisses de l'Opéra de Paris,1944,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,68,52,Non renseigné,Non renseigné,Non renseigné,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000411,CHAPERON Philippe Marie,1849,Scène d'émeute au pont de l'Archevêché,1941,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,91,60,Non renseigné,Non renseigné,Non renseigné,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000412,BLANCHE Jacques Emile,1893,"Portrait de la comtesse de Castiglione, née Virginia Oldoini (1835-1899)",1951,2008,France,M1104,musée Carnavalet – histoire de Paris,portrait,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,115,216,Non renseigné,Non renseigné,Portrait,,False,1861-02-01,1861,1942-09-30,1942,France,Paris,Offranville,Non renseigné
11040000413,COURBET Gustave,1861,"Portrait de Jules Vallès (1832-1885), écrivain",1953,2008,France,M1104,musée Carnavalet – histoire de Paris,portrait,portrait,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,31,36,peinture à l'huile,Non renseigné,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Vall%C3%A8s%20par%20Gustave%20Courbet.jpg,True,1819-06-10,1819,1877-12-31,1877,France,Ornans,La Tour-de-Peilz,réalisme
11040000414,BOILLY Louis Léopold,1809,Galeries du Palais-Royal,1953,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,76,63,peinture à l'huile,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20L%C3%A9opold%20Boilly%20-%20Galeries%20du%20Palais-Royal%20-%20P1918%20-%20mus%C3%A9e%20Carnavalet%20-%201.jpg,True,1761-07-05,1761,1845-01-04,1845,France,La Bassée,Paris,Non renseigné
11040000416,DEMACHY Pierre Antoine,1765,"Cérémonie de la pose de la première pierre de la nouvelle église Saint-Geneviève, le 6 septembre 1764",1948,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,129,100,peinture à l'huile,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Antoine%20Demachy%20-%20Official%20Laying%20of%20the%20Cornerstone%20of%20the%20New%20Church%20of%20Sainte-Genevi%C3%A8ve%20-%20WGA13805.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000417,LEPINE Stanislas,1880,"La place de la Concorde, vue de la terrasse des Tuileries",1948,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,33,26,Non renseigné,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20-%20La%20place%20de%20la%20Concorde%2C%20vue%20de%20la%20terrasse%20des%20Tuileries%20-%20P1936%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
11040000419,LAMI Eugène,1834,"Scène de carnaval, place de la Concorde",1954,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,117,98,peinture à l'huile,Non renseigné,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Lami%20-%20Sc%C3%A8ne%20de%20carnaval%2C%20place%20de%20la%20Concorde%20-%20P1957%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,1800-01-12,1800,1890-12-19,1890,France,Paris,Paris,Non renseigné
11040000420,VEBER Jean,1903,"Jean Jaurès (1859-1914), à la tribune de la Chambre des députés",1956,2008,France,M1104,musée Carnavalet – histoire de Paris,Non renseigné,Non renseigné,propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Paris,Ile-de-France,48.8589,2.3469,94,81,Non renseigné,masonite,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Veber%20-%20Jean%20Jaur%C3%A8s%20%281859-1914%29%2C%20%C3%A0%20la%20tribune%20de%20la%20Chambre%20des%20d%C3%A9put%C3%A9s%20-%20P1958%20-%20Mus%C3%A9e%20Carnavalet.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
